type,title,url,wiki_title,wiki_url,wiki_extract,ka_best,ka_top3,confidence,matched_terms_bestka,hist_birth,hist_death,hist_mid,wiki_years,wiki_year_median,active_year,ka_status
persoon,"Thal, Sidy",https://historiek.net/sidy-thal-ster-van-de-jiddische-komedie-in-oost-europa/159082/,Thalidomide,https://nl.wikipedia.org/wiki/Thalidomide,"Thalidomide (α-N-[phtalimido]glutarimide) is een geneesmiddel dat door Chemie Grünenthal, een in Stolberg gevestigd Duits farmaceutisch bedrijf, op 1 oktober 1957 als slaapmiddel, sedativum, pijnstiller en tegen zwangerschapsbraken op de markt kwam. In 1960 werd het in meer dan veertig landen verkocht. Het was populair als slaapmiddel en tegen zwangerschapsmisselijkheid. Het werd bekend onder merknamen als Softenon, Contergan (West-Duitsland), Distaval, Neurosedyn, Isomin, Kedavon, Telergan en Sedalis.",KA47,"KA47,KA3",0.6667,EU; euro,,,,1957 1960,1958,1958,confirmed
persoon,"Thatcher, Margaret",https://historiek.net/margaret-thatcher-iron-lady/2040/,,,,,,0.0,,,,,,,,uncertain
persoon,"Theodorakis, Mikis",https://historiek.net/mikis-theodorakis-componist-verzet/179141/,,,,,,0.0,,,,,,,,uncertain
persoon,Theodorik de Grote,https://historiek.net/theodorik-de-grote-ostrogotische-koning/171645/,Theodorik de Grote,https://nl.wikipedia.org/wiki/Theodorik_de_Grote,"Theodorik de Grote was koning van de Ostrogoten (475–526), heerser van Italië tussen 493 en 526, regent van de Visigoten (511–526), en een patriciër van het Romeinse Rijk. Als heerser van de gecombineerde Gotische rijken beheerste Theodoric een rijk dat zich uitstrekte van de Atlantische Oceaan tot de Adriatische Zee. Hoewel Theodorik zelf alleen de titel 'rex' (koning) gebruikte, karakteriseren sommige geleerden hem als een West-Romeinse keizer in alles behalve naam, sinds hij een groot deel van het voormalige West-Romeinse Rijk regeerde. Hij ontving en gebruikte ook de voormalige westerse keizerlijke regalia van Constantinopel in 497, en oefende keizerlijke bevoegdheden uit die in het Oosten werden erkend, zoals het benoemen van consuls. De Italiaanse aristocratie verwees naar hem met de keizerlijke titel princeps.",KA18,"KA18,KA12,KA15",0.5556,atlantische oceaan,,,,,,,confirmed
persoon,Theophilus van Adana,https://historiek.net/theophilus-van-adana-sloot-een-pact-met-de-duivel/166400/,,,,,,0.0,,,,,,,,uncertain
persoon,Thersites,https://historiek.net/thersites-de-lelijkste-van-alle-grieken/163106/,Thersites,https://nl.wikipedia.org/wiki/Thersites,Thersites is een personage uit de Ilias.,KA19,"KA19,KA35,KA37",0.3333,pers,,,,,,,confirmed
persoon,"Thesiger, Wilfred",https://historiek.net/wilfred-thesiger-brits-avonturier-en-ontdekkingsreiziger/146940/,,,,,,0.0,,,,,,,,uncertain
persoon,Thespis,https://historiek.net/thespis-grondlegger-van-de-griekse-tragedie/157435/,Thespis,https://nl.wikipedia.org/wiki/Thespis,"Thespis kan verwijzen naar:Thespis (toneel), Oud-Griekse dichter en volgens de traditie de eerste toneelspeler Thespis (opera), opera van Gilbert en Sullivan Thespis (plant), plantengeslacht uit de asterfamilie Thespis (insect), geslacht van bidsprinkhanen",KA20,KA20,1.0,grieks,,,,,,,confirmed
persoon,"Thevenet, Louis",https://historiek.net/louis-thevenet-een-te-weinig-gekende-brabantse-fauvist/14356/,,,,,,0.0,,,,,,,,uncertain
persoon,"Thieffry, Edmond",https://historiek.net/edmond-thieffry-1892-1929-oorlogsheld-luchtvaartpionier/74950/,,,,,,0.0,,,,,,,,uncertain
persoon,"Thielemans, Toots",https://historiek.net/toots-thielemans-mondharmonica-bluesette/148783/,,,,,,0.0,,,,,,,,uncertain
persoon,"Thijssen, Theo",https://historiek.net/theo-thijssen-meer-dan-een-schoolmeester/160651/,,,,,,0.0,,,,,,,,uncertain
persoon,"Thomas, Forrest",https://historiek.net/forrest-thomas-amerikaanse-zanger/36517/,Thomas Forrester,https://nl.wikipedia.org/wiki/Thomas_Forrester,Thomas Forrester is een personage uit de Amerikaanse soapserie The Bold and the Beautiful.,KA19,"KA19,KA35,KA37",0.3333,pers,,,,,,,confirmed
persoon,"Thompson, Jim",https://historiek.net/jim-thompson-al-ruim-halve-eeuw-mysterie-in-zuidoost-azie/160677/,Thompsonpistoolmitrailleur,https://nl.wikipedia.org/wiki/Thompsonpistoolmitrailleur,"De Thompsonpistoolmitrailleur, ook wel Tommygun genoemd, is een Amerikaans machinepistool dat tussen 1917 en 1920 ontwikkeld werd door generaal John T. Thompson. In 1921 werden de eerste exemplaren in gebruik genomen door het Amerikaanse leger.",KA3,"KA3,KA17,KA47",0.3333,ur,,,,1917 1920 1921,1920,1920,confirmed
